ccn,state_or_region,reporting_entity_name_common,machine_readable_url
339807,NY,Montefiore Medical Center T C,https://www.montefiore.orgdocuments/patient-information/131740114_MMC_Standard_Charges.json
339808,NY,Strong Memorial Hospital T C,https://www.urmc.rochester.edu/MediaLibraries/URMCMedia/patients-families/bill-pay/documents/160743209_StrongMemorialHospital_StandardCharges.csv
339809,NY,University Hospital ( Stony Brook ) T C,https://www.stonybrookmedicine.edu/sites/default/files/113243405_StonyBrookUniversityHospital_standardcharges.csv
339815,NY,Long Island Jewish Medical Center,https://www.northwell.edu/sites/northwell.edu/files/machine-readable-files/11-2241326_Long%20Island%20Jewish%20Medical%20Center_standardcharges.json.zip
340001,NC,Atrium Health Cabarrus,https://chsprodrsrcegrporg385.blob.core.windows.net/cms-price-transparency/560529945_atrium-health-cabarrus_standardcharges.json
340002,NC,Memorial Mission Hospital And Asheville Surgery Ce,https://missionhealth.org/kaGZs2YoXr/832053115_angel-medical-center_standardcharges.csv
340004,NC,High Point Regional Hospital,https://cdn.atriumhealth.org/-/media/wakeforest/clinical/files/patient-and-family-resources/transparency-files/2022/high-point-transparency-cy2022.csv
340008,NC,Scotland Memorial Hospital,https://cdn.atriumhealth.org/-/media/scotlandhealth/documents/financial-assistance/scotland-memorial-list-of-standard-charges-apr-2020.csv
340013,NC,Rutherford Regional Medical Center,https://www.myrutherfordregional.com/sites/rutherford/assets/uploads/MRF%20-%20Rutherford_Regional_Medical_Center_Standard_Charges_05032021%20300811171.zip
340014,NC,Novant Health Forsyth Medical Center,https://www.novanthealth.org/Portals/92/Assets/Documents/Corporate/CSVs/2022%20Standard%20Charges/56-0928089_NovantHealthForsythMedicalCenter_standardcharges.csv
340016,NC,Harris Regional Hospital,https://www.myharrisregional.com/sites/harris/assets/uploads/MRF%20-%20Harris_Regional_Hospital_Standard_Charges_06172021%20383932775.zip
340020,NC,Central Carolina Hospital,https://www.centralcarolinahosp.com/sites/centralcarolina/assets/uploads/Pricing%20Transparency/81-0691912_CENTRAL_CAROLINA_HOSPITAL_StandardCharges.zip
340021,NC,Atrium Health Cleveland,https://chsprodrsrcegrporg385.blob.core.windows.net/cms-price-transparency/560529945_atrium-health-cleveland_standardcharges.json
340023,NC,Adventhealth Hendersonville,https://www.adventhealth.com/sites/default/files/CDM/2022/560543246_AdventHealth_Hendersonville_standardcharges.json
340024,NC,Sampson Regional Medical Center,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbSRMCCLINTONNC&type=CDMWithoutLabel
340028,NC,Cape Fear Valley Medical Center,https://www.capefearvalley.com/patients/readable-files/560845796_Cape-Fear-Valley-Medical-Center_standardcharges.csv
340030,NC,Duke University Hospital,https://www.dukehealth.org/sites/default/files/general_page/56-2070036_DUH_standardcharges_cdm.xlsb
340032,NC,Caromont Regional Medical Center,https://www.caromonthealth.org/documents/560619359_CaroMont-Regional-Medical-Center_StandardCharges.csv
340040,NC,Vidant Medical Center,https://www.ecuhealth.org/wp-content/uploads/2022/11/56-0585243_ecu-health-medical-center_standardcharges.zip
340042,NC,Onslow Memorial Hospital,https://pricetransparency.blob.core.windows.net/onslowmemorialhospital/56-2014989_onslowmemorialhospital_standardcharges.csv
340047,NC,North Carolina Baptist Hospital,https://cdn.atriumhealth.org/-/media/wakeforest/clinical/files/patient-and-family-resources/transparency-files/2022/ncbh-transparency-cy2022.csv
340049,NC,North Carolina Specialty Hospital,https://www.ncspecialty.com/wp-content/uploads/2022/02/56-2109998_north-carolina-specialty-hospital_standardcharges-1.csv
340053,NC,Novant Health Presbyterian Medical Center,https://www.novanthealth.org/Portals/92/Assets/Documents/Corporate/CSVs/2022%20Standard%20Charges/56-0554230_NovantHealthPresbyterianMedicalCenter_standardcharges.csv
340064,NC,Wilkes Regional Medical Center,https://cdn.atriumhealth.org/-/media/wakeforest/clinical/files/patient-and-family-resources/transparency-files/2022/wilkes-transparency-cy2022.csv
340068,NC,Columbus Regional Healthcare System,https://crhealthcare.org/wp-content/uploads/2022/07/560538020_ColumbusRegionalHealthcareSystem_StandardCharges.csv
340073,NC,Duke Health Raleigh Hospital,https://www.dukehealth.org/sites/default/files/general_page/56-2070036_DRaH_standardcharges_cdm.xlsb
340075,NC,Carolinas Healthcare System-blue Ridge,https://www.uncbr.org/56-0529976-UNC-Blue-Ridge-Standard-Charges.json.zip
340084,NC,Atrium Health Anson,https://chsprodrsrcegrporg385.blob.core.windows.net/cms-price-transparency/560529945_atrium-health-anson_standardcharges.json
340085,NC,Novant Health Thomasville Medical Center,https://www.novanthealth.org/Portals/92/Assets/Documents/Corporate/CSVs/2022%20Standard%20Charges/56-0636250_NovantHealthThomasvilleMedicalCenter_standardcharges.csv
340087,NC,Mission Hospital Mcdowell,https://missionhealth.org/kaGZs2YoXr/832048888_mcdowell-hospital_standardcharges.csv
340096,NC,Lexington Memorial Hospital Inc,https://cdn.atriumhealth.org/-/media/wakeforest/clinical/files/patient-and-family-resources/transparency-files/2022/lexington-transparency-cy2022.csv
340098,NC,Atrium Health Pineville,https://chsprodrsrcegrporg385.blob.core.windows.net/cms-price-transparency/560529945_atrium-health-pineville_standardcharges.json
340099,NC,Vidant Roanoke Chowan Hospital,https://www.ecuhealth.org/wp-content/uploads/2022/11/56-2003393-ECU-HEALTH-ROANOKE-CHOWAN-STANDARD-CHARGES.xlsx
340107,NC,Vidant Edgecombe Hospital,https://www.ecuhealth.org/wp-content/uploads/2022/11/56-2093700_ecu-health-edgecombe_standardcharges.zip
340109,NC,Sentara Albemarle Medical Center,https://www.sentara.com/Assets/CSV/463846081_sentara-albemarle-medical-center_standardcharges.xlsx
340113,NC,Carolinas Medical Center/behav Health,https://chsprodrsrcegrporg385.blob.core.windows.net/cms-price-transparency/561398929_atrium-health-carolinasmedicalcenter_standardcharges.json
340115,NC,Firsthealth Moore Regional Hospital,https://www.firsthealth.org/media/7940/56-1936354-firsthealth-moore-regional-hospital_standardcharges_a.xlsx
340116,NC,Frye Regional Medical Center,https://www.fryemedctr.com/sites/frye/assets/uploads/MRF%20-%20FRYE_REGIONAL_MEDICAL_CENTER_StandardCharges_03072022%20352547114.zip
340119,NC,Atrium Health Stanly,https://chsprodrsrcegrporg385.blob.core.windows.net/cms-price-transparency/560529945_atrium-health-stanly_standardcharges.json
340120,NC,Vidant Duplin Hospital,https://www.ecuhealth.org/wp-content/uploads/2022/11/56-6011594_ecu-health-duplin_standardcharges.zip
340126,NC,Wilson Medical Center,https://www.wilsonmedical.com/sites/wilson/assets/uploads/MRF%20-%20Wilson_Medical_Center_Standard_Charges_06162021%20464317222.zip
340129,NC,Lake Norman Regional Medical Center,https://www.lnrmc.com/Uploads/Public/Documents/charge-masters/592612221_Lake%20Norman_standardcharges.csv
340130,NC,Atrium Health Union,https://chsprodrsrcegrporg385.blob.core.windows.net/cms-price-transparency/560529945_atrium-health-union_standardcharges.json
340131,NC,Carolina East Medical Center,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbCarolinaEastMC&type=CDMWithoutLabel
340132,NC,Maria Parham Medical Center,https://www.mariaparham.com/sites/maria/assets/uploads/MRF%20-%20Maria_Parham_Med_Ctr_Standard_Charges_06102021%20452743520.zip
340133,NC,Martin General Hospital,https://www.martingeneral.com/Uploads/Public/Documents/Pricing/CM_05_2022/MartinGeneral_CMList_05_20_2022.csv
340144,NC,Davis Regional Medical Center,https://www.davisregional.com/Uploads/Public/Documents/charge-masters/562206788_Davis_standardcharges.csv
340145,NC,Atrium Health Lincoln,https://chsprodrsrcegrporg385.blob.core.windows.net/cms-price-transparency/560529945_atrium-health-lincoln_standardcharges.json
340148,NC,Novant Health Medical Park Hospital,https://www.novanthealth.org/Portals/92/Assets/Documents/Corporate/CSVs/2022%20Standard%20Charges/56-1340424_NovantHealthMedicalParkHospital_standardcharges.csv
340151,NC,Halifax Regional Medical Center Inc,https://www.ecuhealth.org/wp-content/uploads/2022/11/56-2112733_the-outer-banks_standardcharges.zip
340155,NC,Duke Regional Hospital,https://www.dukehealth.org/sites/default/files/general_page/56-2070036_DRH_standardcharges_cdm.xlsb
340158,NC,Novant Health Brunswick Medical Center,https://www.novanthealth.org/Portals/92/Assets/Documents/Corporate/CSVs/2022%20Standard%20Charges/20-4278130_NovantHealthBrunswickMedicalCenter_standardcharges.csv
340159,NC,Person Memorial Hospital,https://www.personhospital.com/sites/person/assets/uploads/MRF%20-%20Person_Memorial__Standard_Charges_05042021%20452909143.zip
340166,NC,Atrium Health University City,https://chsprodrsrcegrporg385.blob.core.windows.net/cms-price-transparency/560529945_atrium-health-university_standardcharges.json
340171,NC,Novant Health Matthews Medical Center,https://www.novanthealth.org/Portals/92/Assets/Documents/Corporate/CSVs/2022%20Standard%20Charges/56-1376368_NovantHealthMatthewsMedicalCenter_standardcharges.csv
340183,NC,Novant Health Huntersville Medical Center,https://www.novanthealth.org/Portals/92/Assets/Documents/Corporate/CSVs/2022%20Standard%20Charges/56-0554230_NovantHealthHuntersvilleMedicalCenter_standardcharges.csv
340184,NC,Haywood Regional Medical Center,https://www.myhaywoodregional.com/sites/haywood/assets/uploads/CDM%20-%20DLP%20Haywood%20Regional%20Medical%20Center%2016720.xlsx
340186,NC,Vidant Beaufort Hospital,https://www.ecuhealth.org/wp-content/uploads/2022/11/56-0989789_ecu-health-north_standardcharges.zip
340187,NC,Davie Medical Center,https://cdn.atriumhealth.org/-/media/wakeforest/clinical/files/patient-and-family-resources/transparency-files/2022/davie-transparency-cy2022.csv
340190,NC,Novant Health Mint Hill Medical Center,https://www.novanthealth.org/Portals/92/Assets/Documents/Corporate/CSVs/2022%20Standard%20Charges/26-0599536_NovantHealthMintHillMedicalCenter_standardcharges.csv
341303,NC,Firsthealth Montgomery Memorial Hosp,https://www.firsthealth.org/media/7936/56-1936354-firsthealth-montgomery-memorial-hospital_standardcharges_a.xlsx
341304,NC,Vidant Bertie Hospital,https://www.ecuhealth.org/wp-content/uploads/2022/11/56-2072002_ecu-health-bertie_standardcharges.zip
341305,NC,Swain County Hospital,https://www.myswaincommunity.com/sites/swain/assets/uploads/MRF%20-%20Swain_County_Hospital_Standard_Charges_06162021%20320441929.zip
341315,NC,Cape Fear Valley-bladen County Hospital,https://www.capefearvalley.com/patients/readable-files/800164702_Bladen-County-Hospital_standardcharges.csv
341316,NC,Highlands Cashiers Hospital,https://missionhealth.org/kaGZs2YoXr/832048950_highlands-cashiers-hospital_standardcharges.csv
341318,NC,Vidant Chowan Hospital,https://www.ecuhealth.org/wp-content/uploads/2022/11/56-2101090_ecu-health-chowan_standardcharges.zip
341319,NC,"Transylvania Regional Hospital, Inc",https://missionhealth.org/kaGZs2YoXr/832048854_transylvania-regional-hospital_standardcharges.csv
341322,NC,St Lukes Hospital,https://richr6.sg-host.com/560554222_StLukesHospital_standardcharges.json
341324,NC,"The Outer Banks Hospital, Inc",https://www.ecuhealth.org/wp-content/uploads/2022/11/56-2112733-THE-OUTER-BANKS-STANDARD-CHARGES.xlsx
341326,NC,Angel Medical Center,https://missionhealth.org/kaGZs2YoXr/832053115_angel-medical-center_standardcharges.csv
341327,NC,J Arthur Dosher Memorial Hospital,https://pricetransparency.blob.core.windows.net/doshermemorialhospital/56-0845824_jarthurdoshermemorialhospital_standardcharges.csv
341328,NC,Erlanger Murphy Medical Center,https://mrf.panaceainc.com/Download.aspx
341329,NC,Blue Ridge Regional Hospital,https://missionhealth.org/kaGZs2YoXr/832048759_blue-ridge-regional-hospital_standardcharges.csv
342012,NC,Kindred Hospital Greensboro,https://www.kindredhospitals.com/docs/default-source/default-document-library/locations/transitional-care-hospitals/cms-price-transparency-files/standard-charges-list-2022/522085555_greensboro_standardcharges.csv
342014,NC,Highsmith Rainey Memorial Hospital,https://www.capefearvalley.com/patients/readable-files/560845796_Highsmith-Rainey-Specialty-Hospital_standardcharges.csv
342015,NC,Carolinas Continuecare Hospital At Pineville,https://pineville.continuecare.org/wp-content/uploads/2022/04/753054855_Carolinas-ContinueCARE-Hospital-at-Pineville_standardcharges_2022.xls.xlsx
342018,NC,Select Specialty Hospital Durham Inc,https://resources.selectmedical.com/Pricing-Transparency/critical-illness-recovery/25-18222461_Select_Specialty_Hospital-Durham_standardcharges.csv
342020,NC,Select Specialty Hospital-greensboro,https://resources.selectmedical.com/Pricing-Transparency/critical-illness-recovery/71-0958380_Select_Specialty_Hospital-Greensboro_standardcharges.csv
342021,NC,Carolinas Continuecare Hospital At University,https://charlotte.continuecare.org/wp-content/uploads/2021/07/560691100_Carolinas-ContinueCARE-Hospital-at-University_standardcharges.xlsx
343025,NC,Carepartners Rehabilitation Hosp,https://missionhealth.org/kaGZs2YoXr/832053115_angel-medical-center_standardcharges.csv
343026,NC,Carolinas Rehabilitation,https://chsprodrsrcegrporg385.blob.core.windows.net/cms-price-transparency/561398930_atrium-health-carolinasrehabilitation_standardcharges.json
343027,NC,Novant Health Rehabilitation Hospital,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/81-3251045_novant-health-rehabilitation-hospital-an-affiliate-of-encompass-health_standardcharges.csv
344004,NC,Central Regional Hospital,https://files.nc.gov/ncdhhs/56-1355838_Central-Regional-Hospital_standardcharges_machine_readable.csv
344023,NC,Julian F Keith Alcohol & Drug Abuse Tx,https://files.nc.gov/ncdhhs/27-0933057_Julian-F-Keith_standardcharges_machine_readable.csv
344025,NC,Broughton Hospital,https://files.nc.gov/ncdhhs/23-7404976_Broughton-Hospital_standcharges_user_friendly.xlsx
344026,NC,Cherry Hospital,https://www.ncdhhs.gov/media/12547/download
344027,NC,Rj Blackley Alcohol And Drug Abuse Treatment Ctr,https://files.nc.gov/ncdhhs/80-0586975_RJ-Blackley_standardcharges_machine_readable.csv
344033,NC,Walter B Jones Center Lakeside Psychiatric Hospita,https://files.nc.gov/ncdhhs/56-1551357_Walter-B-Jones-Lakeside_standardcharges_machine_readable.csv
349802,NC,Carolinas Medical Center,https://chsprodrsrcegrporg385.blob.core.windows.net/cms-price-transparency/561398929_atrium-health-carolinasmedicalcenter_standardcharges.json
349804,NC,Duke University Hosptial,https://www.dukehealth.org/sites/default/files/general_page/56-2070036_DUH_standardcharges_cdm.xlsb
350002,ND,Chi St Alexius Health,https://www.chistalexiushealth.org/sites/default/files/assets/FinancialAssistance/CostEstimator/450226711_St-Alexius-Bismarck_standardcharges.csv
350019,ND,Altru Hospital,https://www.altru.org/documents/Copy-of-350019_Altru-Hospital_StandardCharges.xlsx
350070,ND,Essentia Health Fargo,https://ncstoragemlessentia.blob.core.windows.net/public/documents/standard-charges/26-1175213_Essentia-Health-Fargo_standardcharges.csv
351303,ND,Garrison Memorial Hospital,https://www.chistalexiushealth.org/sites/default/files/assets/FinancialAssistance/CostEstimator/450227752_St-Alexius-Garrison_standardcharges.csv
351304,ND,Chi St Alexius Health Turtle Lake,https://www.chistalexiushealth.org/sites/default/files/assets/FinancialAssistance/CostEstimator/450226711_St-Alexius-Turtle-Lake_standardcharges.csv
351305,ND,Kenmare Community Hospital,https://cleverleypteusstatic.blob.core.windows.net/readable/41-2002771_trinity-hospitals_standardcharges.json
351313,ND,Southwest Healthcare Services,https://swhealthcare.net/file_download/454fee6f-e9d9-4cdf-bf53-e6047bdbe0fa
351314,ND,Jacobson Memorial Hospital Care Center,http://www.jacobsonhospital.org/450222079_JacobsonMemorial_standardcharges.csv
351315,ND,Chi Oakes Hospital,https://oakeshospital.com/wp-content/uploads/2022/04/450231675_Oakes-Community-Hospital_standardcharges.csv
351316,ND,Presentation Medical Center,https://smphealth.org/stkateri/wp-content/uploads/2022/01/SMP-Health-St.-Kateri-Chargemaster-2022.xls
351318,ND,Carrington Health Center,https://www.chistalexiushealth.org/sites/default/files/assets/FinancialAssistance/CostEstimator/450227311_St-Alexius-Carrington_standardcharges.csv
351320,ND,Unity Medical Center,https://www.unitymedcenter.com/file_download/bce1bf92-8df9-46c7-bd2e-1160c73ff97a
