CHG CODE,CHG CODE DESC,PRICE,AS OF DATE
173906,DUONEB              ,6,3/26/2020
173914,XOPENEX             ,6,3/26/2020
173922,VACCINE ADMIN <18 YR,36,3/26/2020
173930,VACCINE ADMIN EA ADD,19,3/26/2020
173938,VACCINE ADMIN >18 YR,181,3/26/2020
173946,VACCINE ADMIN EA ADD,19,3/26/2020
173954,VACCINE-TETANUS     ,37,3/26/2020
173962,VACCINE-INFLUENZA   ,12,3/26/2020
173970,VACCINE-INFLUENZA   ,15,3/26/2020
173978,VACCINE-PNEUMOCOCCAL,94,3/26/2020
173986,INJECTION ADMIN     ,181,3/26/2020
173994,TORADOL 30 MG/ML    ,7,3/26/2020
174002,DECADRON 4 MG/ML    ,3,3/26/2020
174010,SOLUMEDROL 125MG/2ML,10,3/26/2020
174018,DEPOMEDROL 80 MG/ML ,18,3/26/2020
174026,ZOFRAN 4G/ML        ,3,3/26/2020
174034,PHENERGAN 25 MG/ML  ,2,3/26/2020
174042,LIDOCAINE 1%        ,2,3/26/2020
174050,LIDOCAIN W/EPI      ,5,3/26/2020
174058,ROCEPHIN 1 GM       ,46,3/26/2020
174066,BENADRYL 50 MG/ML   ,1,3/26/2020
174074,"BICILLIN 600,000    ",84,3/26/2020
174082,TETRACAINE 0.5% SOL ,11,3/26/2020
174090,CLONIDINE 0.1 MG TAB,1,3/26/2020
174098,EYE IRRIG (SALINE)  ,5,3/26/2020
174106,DB ANTIBIOTIC ONTMNT,11,3/26/2020
174114,TR ANTIBIOTIC ONTMNT,5,3/26/2020
174122,SMKING CESS INT 3-10,20,3/26/2020
174130,SMKING CESS INTENSV ,35,3/26/2020
174138,PHYSICAL-EMPLOYMENT ,100,3/26/2020
174146,PHYSICAL-SPORTS     ,142,3/26/2020
174154,PHYSICAL-SCHOOL     ,25,3/26/2020
174162,PHYSICAL-D.O.T.     ,175,3/26/2020
174170,NEW PT WELLNESS     ,205,3/26/2020
174178,ESTABL. PT WELLNESS ,167,3/26/2020
174186,ALBUTEROL 2.5 MG/0.5,0.43,3/26/2020
174194,CARBIDOPA-LEVODOPA  ,0.29,3/26/2020
174202,CARVEDILOL 6.25 MG  ,0.2,3/26/2020
174210,FLUTICASONE PROP 50 ,0.85,3/26/2020
174218,IBUPROFEN 600 MG TAB,0.39,3/26/2020
174226,OXYBUTYNIN 5 MG TAB ,3.74,3/26/2020
174234,PHP INTENSIVE       ,300,3/26/2020
174242,U/S GUIDE PARACENTES,1455.57,3/26/2020
174250,CATH INTRO SALINE CO,750,3/26/2020
174258,BICILLIN 1.2 MIL UNI,84,3/26/2020
174266,LEVETIRACETAM 100 MG,0.14,3/26/2020
174274,LIDOCAINE 5% PATCH  ,4.78,3/26/2020
174282,METHYLPREDNISOLONE  ,1,3/26/2020
174290,U/S GUIDED BX OF THY,1800,3/26/2020
174298,CHROMOSOMES LEUK/LY ,261.18,3/26/2020
174306,MONONUCLEAR CELL ANT,82.29,3/26/2020
174314,B CELLS TOTAL COUNT ,154.17,3/26/2020
174338,BIOPSY OF SKIN      ,136,3/26/2020
174346,REM FOR BD EAR      ,327,3/26/2020
174354,REM CERUMEN IRRIGAT ,165,3/26/2020
174362,REM CERUMEN INSTRMNT,77,3/26/2020
174370,US VASCULAR LIMITED ,1400,3/26/2020
174378,U/S LYMPH NODE BIOPS,4050,3/26/2020
174386,NM LUNG VENTPER SCAN,1500,3/26/2020
174394,NITRO 0.4 MG SL     ,3.45,3/26/2020
174402,ZOLFRAN 4MG DDT     ,2.43,3/26/2020
174410,ALBUTEROL           ,1,3/26/2020
174418,CLONIDINE 0.2MG     ,1.89,3/26/2020
174426,ASPIRIN 325MG       ,1,3/26/2020
174434,REMOVAL IMPACT CERUM,165,3/26/2020
174442,REMOVAL IMPACTED CER,22.12,3/26/2020
174450,DRAINAGE ABCESS DENT,412.14,3/26/2020
174458,DRAINAGE ABCESS DENT,325,3/26/2020
174466,NERVE BLOCK FACE    ,325,3/26/2020
174474,NERVE BLOCK FACE    ,219.03,3/26/2020
174482,THORACENTESIS NEEDLE,260.76,3/26/2020
174490,HALOPERIDOL LAC 5 MG,11.37,3/26/2020
174498,MEPERIDINE 100MG TAB,2.45,3/26/2020
174506,VENLAFAXINE HCL 37.5,2.09,3/26/2020
174514,VENLAFAXINE HCL 37.5,0.82,3/26/2020
174522,BRCABIGG            ,36.51,3/26/2020
174530,BRCABIGM            ,36.51,3/26/2020
174538,SFIGG               ,79.11,3/26/2020
174546,SFIGM               ,79.11,3/26/2020
174554,TFIGG               ,79.11,3/26/2020
174562,TFIGM               ,79.11,3/26/2020
174570,TX CLD FX DIS FINGER,645,3/26/2020
174578,THORA W/IMAGING     ,1850,3/26/2020
174586,PLACENTA DELIVERY   ,2558.58,3/26/2020
174594,FOLEY CATHETER      ,190.32,3/26/2020
174602,ADMIN OF VACCINE    ,181,3/26/2020
174610,ADMIN ADDTL VACCINE ,20,3/26/2020
174618,INSERT PLEURAL CATH ,8000,3/26/2020
174626,METHADONE HCL 10 MG ,0.31,3/26/2020
174634,CYPROHEPTADINE 4 MG ,0.8,3/26/2020
174642,CLD TX NASAL FX W/O ,450,3/26/2020
174650,CLD TX NASAL FX W/O ,6000,3/26/2020
174658,CLD TX FX RADIUS W/M,5000,3/26/2020
174666,NICOTINE            ,29,3/26/2020
174674,PAPSMEAR            ,108.27,3/26/2020
174682,EXCISION OF LESION  ,403,3/26/2020
174690,EEG EST PT VISIT 1  ,125,3/26/2020
174698,IMITREX 6MG         ,35,3/26/2020
174706,EX OF L 2.1 TO 3.0CM,520,3/26/2020
174714,EX OF L> 4.0 CM     ,854,3/26/2020
174722,EX OF L 3.1 TO 4.0CM,590,3/26/2020
174730,PREDNISONE 5 MG DOSP,1.23,3/26/2020
174738,US AAA MCARE SCREEN ,276.21,3/26/2020
174746,TB GOLD INCUBATE    ,268.29,3/26/2020
174754,PEL W/RT HIP ONE VW ,300,3/26/2020
174762,PEL W/LT HIP ONE VW ,300,3/26/2020
174770,PEL W/L HIP TWO VW  ,300,3/26/2020
174778,PEL W/RT HIP 2 VW   ,300,3/26/2020
174786,CAP OF SCREEN MAMMO ,25,3/26/2020
174794,CAD OF DIAG MAMMO   ,25,3/26/2020
174802,L ARM SPLINT        ,175,3/26/2020
174810,S ARM SPLINT        ,150,3/26/2020
174818,L LEG SPLINT        ,210,3/26/2020
174826,S LEG SPLINT        ,180,3/26/2020
174834,BLOOD ADMIN         ,1000,3/26/2020
174842,BLOOD ADMIN         ,1000,3/26/2020
174850,ATROPINE 1% EYE DROP,7.65,3/26/2020
174858,TRAMADOL - ACETAMINO,0.38,3/26/2020
174866,INFLUENZA INJ FEE   ,50,3/26/2020
174874,LACTATE 3 HOUR      ,60,3/26/2020
174882,DIG MAMMO SC UNILAT ,500,3/26/2020
174890,DIG MAMMO SC IMPLANT,450,3/26/2020
174898,DIG MAMMO SCREENING ,500,3/26/2020
174906,DIG MAMMO DG UNILAT ,450,3/26/2020
174914,DIG MAMMO DG BILAT  ,500,3/26/2020
174922,DIG MAMMO DG IMPLANT,500,3/26/2020
174930,OT RE VAL EST PLAN C,145,3/26/2020
174938,OT EVAL HIGH COMP 60,220,3/26/2020
174946,OT EVAL MOD COMP 45 ,73.47,3/26/2020
174954,OT EVAL LOW COMP 30 ,220,3/26/2020
174962,PT EVAL HIGH COMPLEX,225,3/26/2020
174970,PT EVAL MOD COMP 30M,225,3/26/2020
174978,PT EVAL LOW COMP 20 ,225,3/26/2020
174986,PT RE-EVAL EST PLAN ,150,3/26/2020
174994,BLEPHAROTOMY        ,323.37,3/26/2020
175002,BLEPHAROTOMY        ,800,3/26/2020
175010,STRESS ECHO W/PHY   ,1500,3/26/2020
175018,SLEEP STUDY UNATTEND,550,3/26/2020
175026,SLEEP STUDY UNATTEND,205,3/26/2020
175034,HBVGENO             ,900,3/26/2020
175042,EGD DIAG BRUSH WASH ,2300,3/26/2020
175058,DEBR NRCROT TIS EXT ,1600,3/26/2020
175066,XR KNEE 3V LEFT     ,500,3/26/2020
175074,CARPAL TUNNEL SURGER,5000,3/26/2020
175082,LAPARSCOPY LYSIS    ,13500,3/26/2020
175090,TREATMENT OF MISCARR,7000,3/26/2020
175098,ENDOMETR ABLATE THER,12350,3/26/2020
175106,EXC BACK LES SC=3CM ,2500,3/26/2020
175114,CATARACT SURG W/IOL ,5800,3/26/2020
175122,EXC BACK LES SC=3M  ,4050,3/26/2020
175130,COLONOSCOPY W/ABLATI,2800,3/26/2020
175138,COLONOSCOPY W/LESION,2800,3/26/2020
175146,EXAM SYNOVIAL FLUID ,55,3/26/2020
175154,US AAA SCREENING    ,500,3/26/2020
175162,LAP CHOLECYSTECTOMY ,5000,3/26/2020
175170,INJ SPINE LUMB/SACRA,1300,3/26/2020
175178,IBUPROFEN 100 MG/5 M,0.1,3/26/2020
175186,MIRTAZAPINE 15 MG OD,2.65,3/26/2020
175194,OXYCODONE HCL ER 10 ,5000,3/26/2020
175202,SYMBICORT 80-4.5 MCG,28.45,3/26/2020
175210,SNV-LPN O&A         ,80,3/26/2020
175218,SNV-LPN T&E         ,80,3/26/2020
175226,EXC BENIGN LES TRUCK,1725,3/26/2020
175234,ORIF-TRIMALLE ANKLE ,17000,3/26/2020
175242,DRAIN HEMATOMA/FLUID,4000,3/26/2020
175250,COLON CA SCRN NOT HI,2100,3/26/2020
175258,LAP CHOLECYST W/CHOL,13500,3/26/2020
175266,REMOVE TONSILS/ADENO,13000,3/26/2020
175274,DILAT RECTAL STRIC  ,2800,3/26/2020
175282,MYRINGOTOMY/TYMPANOS,3500,3/26/2020
175290,ADENOIDECTOMY >12YRS,6600,3/26/2020
175298,EGD WITH BIOPSY     ,2300,3/26/2020
175306,EGD DIAG BRUSH WASH ,2300,3/26/2020
175314,COLONOSCOPY W/BIOPSY,2800,3/26/2020
175322,COLONOSCOPY/DIAGNOST,2100,3/26/2020
175330,"EXC CYST,FIBROA/BENI",8200,3/26/2020
175338,REM FOREI BODY/MUSCL,4050,3/26/2020
175346,HEM-ECTOMY INT/EXT 2,7000,3/26/2020
175354,EXC TUMOR SFT TISSUE,7000,3/26/2020
175362,REPAIR VENTRI HERN  ,13500,3/26/2020
175370,EXC NECK LES SC 3CM>,7000,3/26/2020
175378,REMOVE TONSILS/ADENO,6600,3/26/2020
175386,REMOVAL OF ADENOIDS ,6600,3/26/2020
175394,EVERLC              ,56,3/26/2020
175402,IMPLANT MESH OR OTHE,800,3/26/2020
175410,PNEUMONIA VAC INJ FE,40,3/26/2020
175418,PNEUMONIA INJ FEE   ,40,3/26/2020
175426,HEP B VAC INJ FEE   ,50,3/26/2020
175434,HEP B VAC INJ FEE   ,50,3/26/2020
175442,TONSILLECTOMY <12YRS,13014,3/26/2020
175450,TONSILLECTOMY >12 YR,6600,3/26/2020
175458,EXC OF LESION BENIGN,350,3/26/2020
175466,PARTIAL AMP OF TOE  ,4050,3/26/2020
175474,RPR UMBIL HERN BLOCK,9000,3/26/2020
175482,REMOVAL SPERM CORD  ,5100,3/26/2020
175490,RPR I/HERN INIT REDU,9000,3/26/2020
175498,REREPAIR VENTRL HERN,13500,3/26/2020
175506,EXC F/E/E/N/L MAL+MR,1725,3/26/2020
175514,DIAGNOSTIC SIGMOIDO ,2100,3/26/2020
175522,EXC WRIST TENDON LES,4050,3/26/2020
175530,IRRIGATION OF BLADDE,700,3/26/2020
175538,RPR UMBIL HERN REDUC,9000,3/26/2020
175546,INCISION RECTAL ABSC,2800,3/26/2020
175554,DILATE ESOPHAGUS 1MU,2300,3/26/2020
175562,TOTAL REMOVAL THYROI,13500,3/26/2020
175570,LAP APPENDECTOMY    ,12000,3/26/2020
175578,SMOKING CESSATION>10,90,3/26/2020
175586,SMOK CESSATION 3-10 ,50,3/26/2020
175594,SMOK CESSATION 3-10 ,50,3/26/2020
175602,SMOKING CESSATION>10,90,3/26/2020
175610,SMOK CESSATION 3-10 ,40,3/26/2020
175618,SMOK CESSATION >10MI,50,3/26/2020
175626,U/S G LIVER BX      ,4000,3/26/2020
175634,REMOVE DRUG IMPLANT ,990,3/26/2020
175642,SMOK CESSATION 3-10 ,65,3/26/2020
175650,SMOK CESSATION>10MIN,75,3/26/2020
175658,TREAT METACARPAL FX ,8000,3/26/2020
175666,PARACENTESIS W/O IMA,350,3/26/2020
175674,INT REP S/A/T/E 2.6-,950,3/26/2020
175682,INTMD RPR N-HF/GENIT,950,3/26/2020
175690,"LAP,SURG.ASPIRATION ",13500,3/26/2020
175698,EXC H-F-NK-SP 3.1-4C,4025,3/26/2020
175706,EXC BL TAL 2.1-3.0  ,1725,3/26/2020
175714,EXC BL TAL 3.1-4.0  ,4025,3/26/2020
175722,FLU ADMINISTRATION C,90,3/26/2020
175730,PNEUMONIA ADM MEDIC ,90,3/26/2020
175738,EXC H F NK SP B9+MAR,4025,3/26/2020
175746,DILATION AND CURETTA,7000,3/26/2020
175754,DRAINAGE OF SKIN ABS,1200,3/26/2020
175762,REMOVAL PILONIDAL C ,7000,3/26/2020
175770,REMOVE WRIST TEND LE,4050,3/26/2020
175778,FIXATION OF SHOULDER,4050,3/26/2020
175786,DRAIN/INJ JOINT/BURS,750,3/26/2020
175802,DESTRUCT B9 LESION 1,510,3/26/2020
175810,EXC TR-EXT B9+MARG 1,1725,3/26/2020
175818,DEB SUBQ TISSUE 20 S,950,3/26/2020
175826,REMOVE FOREIGN BODY-,4000,3/26/2020
175834,CHERATUSSIN AC SYRUP,0.12,3/26/2020
175842,SYMBICORT 80-4.5 MCG,30.1,3/26/2020
175850,INSERT TUNNELED CV C,7500,3/26/2020
175858,ENDOMETRIAL BX      ,500,3/26/2020
175866,PROCAL              ,90,3/26/2020
175874,REMOVE IUD          ,700,3/26/2020
175882,COMPLEX CATARACT EXT,5800,3/26/2020
175890,TIS TRNFR F/C/C/M/N ,5000,3/26/2020
175898,EXC MAL LESION 2.1-3,1725,3/26/2020
175906,INTMD RPR S/A/T/EXT ,950,3/26/2020
175914,FULL THICKNESS SKIN ,3500,3/26/2020
175922,I/D BARTH CYST      ,350,3/26/2020
175930,MASECTOMY-SUBQ      ,8500,3/26/2020
175938,REMOVE TUNNEL CV CAT,2500,3/26/2020
175946,ORIF FINGER FX TX   ,8000,3/26/2020
175954,DEB SKIN BONE FX SIT,6972,3/26/2020
175962,LAP VENT/ABD HERN RE,1759.62,3/26/2020
175970,FETAL NON STRESS TES,340,3/26/2020
175978,PRP I/HERNIA INIT BL,9000,3/26/2020
175986,AMPUTATION OF TOE   ,5500,3/26/2020
175994,DRAIN/INJ JOINT/BURS,750,3/26/2020
176002,BUDESONIDE 0.25 MG/2,2.32,3/26/2020
176010,DIAZEPAM 10 MG TABLE,0.35,3/26/2020
176018,EXC TR-EXT B9+MARG>4,4025,3/26/2020
176026,FLEX ESOPHAGOSCOPE  ,4300,3/26/2020
176034,ARSENBLD            ,75,3/26/2020
176042,LARYNGOSCOPY W/EXC  ,8000,3/26/2020
176050,EXC THROMBOSED HEMOR,700,3/26/2020
176058,MECONIUM            ,210,3/26/2020
176066,EGD W/REMOVAL FB    ,2300,3/26/2020
176074,AMPUT TOE PROXIMAL  ,8000,3/26/2020
176082,MOD SED PHYS/QHP<5YR,600,3/26/2020
176090,MOD SED PHYS/QHP<5YR,75,3/26/2020
176098,REMOVAL FB EXT EAR  ,4050,3/26/2020
176114,EXC ABD LES SC 3CM> ,7000,3/26/2020
176122,LEVEL 1 ADMISS H&P  ,289,3/26/2020
176130,LEVEL 2 ADMSS H&P   ,390,3/26/2020
176138,LEVEL 3 ADMISS H&P  ,579,3/26/2020
176146,OBS PHYS ADM-DC SAME,624,3/26/2020
176154,HOSPITALIST DC SERVI,207,3/26/2020
176162,HOSPITALIST DC SERVI,307,3/26/2020
176170,IP PROLONG PHY ATTEN,263,3/26/2020
176178,IP PROLONG PHY ATTEN,263.73,3/26/2020
176186,PHY CRIT CARE E&M 1S,775,3/26/2020
176194,PHY CRIT CARE E&M AD,350,3/26/2020
176202,PHYS OBS DETAIL E&M ,285,3/26/2020
176210,PHYS OBS COMP E&M   ,390,3/26/2020
176218,PHYS OBS EXPAND E&M ,533,3/26/2020
176226,PHYS OBS DISCHARGE  ,207,3/26/2020
176234,OBS PHYS ADM-DC SAME,380,3/26/2020
176242,OBS PHYS ADM-DC SAME,485,3/26/2020
176250,PHY LEVEL 1 DAILY FO,112.59,3/26/2020
176258,PHY LEVEL 2 DAILY FO,207.48,3/26/2020
176266,PHY LEVEL 3 DAILY FO,300,3/26/2020
176274,PHYS NEWBORN CARE   ,288,3/26/2020
176282,REQ PHY ATTE AT DELI,222.15,3/26/2020
176290,PHYS SPINAL TAP     ,223.5,3/26/2020
176298,PHYS CARDIOVERSION  ,317.37,3/26/2020
176306,PHYS CPR            ,545,3/26/2020
176314,PHYS NON-ELECT INTUB,411.03,3/26/2020
176322,RPR VENT HERN INIT  ,9000,3/26/2020
176330,EXC ABD LES SC <3CM ,4050,3/26/2020
176338,CIRCUMCISION BY PHY ,432.81,3/26/2020
176346,PHY NEWBORN CARE    ,287.88,3/26/2020
176354,COLONOSCOPY W/FB REM,2800,3/26/2020
176362,INCISION BURN SCAB  ,950,3/26/2020
176364,EXC SHOULDER LES SC ,4000,3/26/2020
176370,INTMD RPR S/A/T EXT ,1500,3/26/2020
176378,CIRCUMCISION        ,300,3/26/2020
176386,RENALPRO            ,290,3/26/2020
176394,AMOX-CLAV 875-125 MG,1.2,3/26/2020
176402,ASPIRIN EC 325 MG TA,0.34,3/26/2020
176410,BUMETANIDE 2 MG TABL,0.94,3/26/2020
176418,CORICIDIN HBP SOFTGE,0.79,3/26/2020
176426,METOLAZONE 2.5 MG TA,1.58,3/26/2020
176434,BILAT DIGITAL BLOCK ,290,3/26/2020
176442,BIL AVULSION GRT TOE,290,3/26/2020
176450,ABD SURG PROCEDURE  ,2200,3/26/2020
176458,REMOVE INTRANASAL LE,7500,3/26/2020
176466,LARYNSCOP W/TUMOR EX,8000,3/26/2020
176474,EX SUBMAXILLARY GLAN,13000,3/26/2020
176482,MYOMECTOMY          ,7000,3/26/2020
176490,ELEC/CHEM COAG EPITA,325,3/26/2020
176498,COMPLX RPR E/N/E/L 2,1500,3/26/2020
176506,INTMD RPR FACE/MM 2.,950,3/26/2020
176514,EXC F/E/E/N/L MA LT ,4050,3/26/2020
176522,EXC FACE-MM B9+MARG ,4025,3/26/2020
176530,EXCISION NECK CYST  ,6600,3/26/2020
176538,SIGMOIDOSCOPY/BIOPS ,2100,3/26/2020
176546,RPR VENTRAL HERNIA  ,9000,3/26/2020
176554,REVISION OF EYELID  ,5500,3/26/2020
176562,COMPLX RPR F/C/C/M/N,1500,3/26/2020
176570,EXC FACE-MM B9+MARGI,7000,3/26/2020
176578,INSERT TEMP BLAD CAT,300,3/26/2020
176586,LAP PROCEDURE LIVER ,13500,3/26/2020
176594,EXC TR-RXT MAL+MARG ,950,3/26/2020
176602,CARE OF MISCARRIAGE ,7000,3/26/2020
176610,CONSCIOUS SEDATION  ,100,3/26/2020
176618,CONSCIOUS SEDATION I,150,3/26/2020
176626,FNA W/IMAGE         ,1800,3/26/2020
176634,LESION REMOVAL EYELI,1725,3/26/2020
176642,MOD SEDATION INIT 15,100,3/26/2020
176650,MOD SEDATION INIT   ,150,3/26/2020
176658,PIN HAND DISLOCATION,8000,3/26/2020
176666,BX OR EXC LYMPH NODE,8200,3/26/2020
176674,ASPIRIN EC 325 MG TA,0.34,3/26/2020
176682,BUMETANIDE 2 MG TABL,0.89,3/26/2020
176690,DOCU 50 MG/5 ML LIQ ,0.03,3/26/2020
176698,HYDROMORPHONE 8 MG  ,0.68,3/26/2020
176706,HYSEPT 0.50% SOLUTIO,0.05,3/26/2020
176714,METOLAZONE 2.5 MG TA,1.58,3/26/2020
176722,MONTELUKAST SOD 10 M,0.42,3/26/2020
176730,OXYCODONE HCL 5 MG/5,0.33,3/26/2020
176738,SYMBICORT 80-4.5 MCG,30.1,3/26/2020
176746,ACETAMINOPHEN 160MG/,0.09,3/26/2020
176754,RELEASE TRIGGER FING,4050,3/26/2020
176762,DX LARYNGOSCOPY EXCL,4000,3/26/2020
176770,DEBR SK/SUBC TISS/MU,1464,3/26/2020
176778,VASECTOMY           ,5100,3/26/2020
176786,CESAREAN ONLY       ,3500,3/26/2020
176794,GLOBAL W/CESAREAN   ,6000,3/26/2020
176802,VAG DELIVERY ONLY   ,2750,3/26/2020
176810,GLOBAL W/VAG DELIVER,4000,3/26/2020
176818,PHY COHRI-SECTION   ,210,3/26/2020
176826,PHY NEWBORN CARE    ,300,3/26/2020
176834,OBS LEV 3 DAILY FOLL,250,3/26/2020
176842,OBS LEV 2 DAILY FOLL,180,3/26/2020
176850,OBS LEV 1 DAILY FOLL,100,3/26/2020
176858,SMOKING CESSATION>10,75,3/26/2020
176866,SMOKING CESSATION<10,35.76,3/26/2020
176874,I/D VULV OR PERINEAL,300,3/26/2020
176882,REMOVE WRIST TENDON ,4050,3/26/2020
176890,LARYNGOSC DIRECT DIA,4000,3/26/2020
176898,TIS TRANS E/N/EA/LIP,5000,3/26/2020
176906,"CONT NASAL HEMOR,ANT",325,3/26/2020
176914,"LARYNGOC DIRECT,DIAG",4000,3/26/2020
176922,COMPLX RPR TRUNK 2.6,1800,3/26/2020
176930,I/D VULV OR PERINEAL,850,3/26/2020
176938,EX BARTH GL OR CYST ,7000,3/26/2020
176946,ALBUTEROL SULFATE ER,2.13,3/26/2020
176954,DILT XR 120 MG CAP  ,0.74,3/26/2020
176962,METOPROLOL TARTRATE ,0.21,3/26/2020
176970,PROAIR RESPICLICK IN,68.32,3/26/2020
176978,PHOSUR              ,21.3,3/26/2020
176986,LAYERED CLOSURE     ,450,3/26/2020
176994,LAYERED CLOSURE     ,548.82,3/26/2020
177002,"EXC T,ST U ARM/ELBOW",4050,3/26/2020
177010,AVULSION NAIL       ,270,3/26/2020
177018,"BX SKIN,SUBCUT/MUCOU",950,3/26/2020
177026,EXC BL S/N/H/F/G/2.1,4025,3/26/2020
177034,SECONDARY CLOS SURG ,5000,3/26/2020
177042,EXC LIP FACE/SCAL 2C,4050,3/26/2020
177050,PART EXC METACAR DIS,4050,3/26/2020
177058,CLOSED TX DIST RAD F,4050,3/26/2020
177066,XR SK SURVEY CHILD  ,1050,3/26/2020
177074,XRAY SK UNDER 12 MON,1050,3/26/2020
177082,EXC H-F-NK-SP B9+MAR,1725,3/26/2020
177090,EXC S/N/F/G MAL+MRG ,1725,3/26/2020
177098,LAP SURG RPR INC HER,23000,3/26/2020
177106,MANIP KNEE JOINT UND,4050,3/26/2020
177114,UNLISTED PROCED LIVE,1800,3/26/2020
177122,EACH ADD 20SQ.COM OR,250,3/26/2020
177130,LAPAROSCOPY-DIAGNOST,13500,3/26/2020
177154,EXC BL F/E/EYLI/N/L ,1725,3/26/2020
177162,OXYCODONE HCL ER 20 ,7.2,3/26/2020
177170,SENEXON - S TABLET  ,0.14,3/26/2020
177178,EXC FACE-MM B9+MAR 3,4025,3/26/2020
177186,INTMD RPR FACE/MM 2.,950,3/26/2020
177194,EGD PLACE GASTROSTOM,4300,3/26/2020
177202,EXCISE ANAL EXT TAG/,2750,3/26/2020
177210,EXC FACE-MM B9+MARG ,1725,3/26/2020
177218,NM NUC ASP STUDY    ,1100,3/26/2020
177226,NM TC99M SC UP TO 20,175,3/26/2020
177234,DILATION OF ANAL SPH,2800,3/26/2020
177242,ACETAMINOPHEN 160 MG,0.05,3/26/2020
177250,DIAZEPAM 5 MG/5 ML  ,0.24,3/26/2020
177258,PREDNISONE 10 MG    ,1.78,3/26/2020
177266,PROCHLORPERAZINE 10 ,0.52,3/26/2020
177274,CONIZATION OF CERVIX,7000,3/26/2020
177282,CMPLX RPR F/C/C/M/N/,1500,3/26/2020
177290,CMPLX RPR F/C/C/M/N/,600,3/26/2020
177298,TPA                 ,65,3/26/2020
177306,EXC FOREARM LES SC  ,4050,3/26/2020
177314,INTMD RPR N-HF/GENIT,950,3/26/2020
177322,TREAT SLIPPED EPIPHY,3500,3/26/2020
177330,LAP INC HERNIA REPAI,23000,3/26/2020
177338,EGD REMOVE LESION SN,4300,3/26/2020
177346,ICA                 ,90,3/26/2020
177362,KNEE ARTHROSCOPY/SUR,8000,3/26/2020
177370,CURETTAGE-POST PARTU,7000,3/26/2020
177378,"BX THYROID,PERCUTANE",1800,3/26/2020
177386,RPR I FEMORAL HERNIA,9000,3/26/2020
177394,REMOVAL FOOT LESION ,7000,3/26/2020
177402,FLEX SIGMOIDOSCOPY  ,2100,3/26/2020
177410,EX PHARYNX LESION   ,6600,3/26/2020
177418,TREAT BIG TOE FX    ,600,3/26/2020
177426,DEBRID SUBQ T < 20CM,750,3/26/2020
177434,EXC LES TEN SHEATH  ,4050,3/26/2020
177442,LAP REMOVE ADNEXA   ,13500,3/26/2020
177450,INCISION OF TENDON  ,4050,3/26/2020
177458,EXC TR-EXT MAL+MARG ,1725,3/26/2020
177466,INTMD RPR S/TR/EXT 7,950,3/26/2020
177474,"BX BONE,TROCAR/NEEDL",4050,3/26/2020
177482,DEBRIDE;BONE 1ST 20S,4000,3/26/2020
177490,EXP LAPAROTOMY      ,4000,3/26/2020
177498,LACTOFERRIN         ,75,3/26/2020
177506,ENTEROLYSIS         ,3500,3/26/2020
177514,TREAT FX RADIUS/ULNA,4050,3/26/2020
177522,REMOVAL OF SKIN TAGS,510,3/26/2020
177530,EXC FACE-MM B9+MARG ,1725,3/26/2020
177538,LAPAROSCOPY TUBAL BL,13500,3/26/2020
177546,MOD SED >5 SAME PHYS,300,3/26/2020
177554,SURG/VULVA LESION   ,7000,3/26/2020
177562,EXC HIP PELVIS LES S,7000,3/26/2020
177570,REMOVE SKIN NERVE   ,5000,3/26/2020
177578,FULL TH SKIN GRAFT  ,5000,3/26/2020
177586,REMOVE VENT TUBE    ,6600,3/26/2020
177594,LAP VENT/ABD HERNIA ,13500,3/26/2020
177602,ALBUTEROL SUL 2.5 MG,0.09,3/26/2020
177610,METHIMAZOLE 5 MG TAB,1.16,3/26/2020
177618,TETRACAINE 0.5% EYE ,1.32,3/26/2020
177626,ZALEPLON 10 MG CAP  ,1.72,3/26/2020
177634,LACTCSF             ,45,3/26/2020
177642,HSVIGMCF            ,60,3/26/2020
177650,TREAT FX RAD EX-ARTI,17000,3/26/2020
177658,EXC TR-EXT B9+MARG  ,950,3/26/2020
177666,TREAT HIP DISLOCATIO,600,3/26/2020
177674,"LAP,SURG,W/VAG HYST ",22785,3/26/2020
177682,ANORECTAL EXAM SURG ,7000,3/26/2020
177690,DENTAL SURG PROCEDUR,550,3/26/2020
177698,REPAIR TOOTH SOCKET ,6500,3/26/2020
177706,TREAT HIP DISLOCATIO,600,3/26/2020
177714,CONTROL THROAT BLEED,6600,3/26/2020
177722,"EXC NAIL,NAIL MATRIX",950,3/26/2020
177730,"HYSTERSCOPY,DIAGNOST",7000,3/26/2020
177738,DRAINAGE BARTH GLAND,500,3/26/2020
177754,US INFUSAPORT GUIDE ,100,3/26/2020
177762,DONEPEZIL HCL 10 MG ,0.42,3/26/2020
177770,CITALOPRAM HBR 10 MG,0.38,3/26/2020
177778,BUPROPION HCL XL 300,0.98,3/26/2020
177786,CARBIDOPA-LEVO ER 50,0.49,3/26/2020
177794,ESCITALOPRAM 20 MG T,0.29,3/26/2020
177802,MELOXICAM 7.5 MG TAB,0.38,3/26/2020
177826,BBTHAW              ,50,3/26/2020
177842,BBRAREAG            ,20,3/26/2020
177850,BBAG T 4            ,850,3/26/2020
177858,BBAGTYG1            ,850,3/26/2020
177866,BBAGT3              ,850,3/26/2020
177874,BBSICKLE            ,25,3/26/2020
177882,EXC F/E/E/N/L MAL+  ,4050,3/26/2020
177898,EXC FRARM LES SC<3CM,4050,3/26/2020
